Codigo;Produto;Quantidade;Altura;Largura;Profundidade
61233;PIVO INF JAC J5 1.5 16V / JAC J6 2.0 16V;2;9;6;8,5
61237;COXIM MOTOR FIAT PALIO/STRADA 1.8 2003/2011     LD;1;20;20;20
61239;COXIM MOTOR FIAT DOBLO 1.4 8V 2010/2015         LD;1;20;20;20
61246;COXIM MOTOR FIAT PUNTO 1.4 8V 2013/2017         LD;1;20;20;20
61252;TIRANTE MOTOR FIAT GRAND SIENA 1.6 16V E-TORQ;3;24;19;21
61253;TIRANTE MOTOR FIAT GRAND SIENA 1.6 16V E-TORQ;3;20;20;20
61259;COXIM MOTOR FORD KA! 99/2007                    LD;1;20;20;20
61261;COXIM CAMBIO FORD FOCUS 2000/2005;1;20;20;20
61268;COXIM MOTOR GM ASTRA 99/2012                  DIAN;1;20;20;20
61290;AMORTECEDOR VW GOLF 2013/..                   TRAS;1;34;16;16
61297;AMORTECEDOR AUDI Q3 2011/.. VW TIGUAN 2010/.. DIAN;2;59;19,5;19,5
61300;AMORTECEDOR VW TIGUAN 2010/..                 TRAS;4;67;21;21
61301;TRIZETA FORD FUSION 2.5 2009/2012        32 DENTES;1;9;5;9
61303;AMORTECEDOR CITROEN C4 CACTUS 2018/..         TRAS;1;44;6;9
61305;TRIZETA FORD NEW FIESTA 1.6 2012/2018 LE 22 DENTES;2;9;5;9
61308;TRIZETA HONDA CRV 2.0 2009/2011 4X4   LD 32 DENTES;1;9;5;9
61312;TRIZETA HONDA CRV 2.0 2009/2011 4X4   LE 32 DENTES;2;9;5;9
61313;TRIZETA PEUGEOT 307 1.6 16V 2007/.. MEC  30 DENTES;3;9;5;9
61317;TRIZETA PEUGEOT 207 1.4 8V 2009/.. MAN.  29 DENTES;3;9;5;9
61327;AMORTECEDOR HYUNDAI ELANTRA 2011/2016      LD DIAN;2;65;21;21
61328;TERMINAL DIRECAO FIAT DUCATO 94/2001;1;21;5;9
61330;AMORTECEDOR HYUNDAI ELANTRA 2011/2016         TRAS;4;63;8;13
61332;TRIZETA NISSAN MARCH/VERSA! 1.6 16V   LE 32 DENTES;1;9;5;9
61334;TRIZETA NISSAN MARCH/VERSA! 1.6 16V   LD 30 DENTES;1;9;5;9
61335;AMORTECEDOR HYUNDAI AZERA 2007/2010           TRAS;2;67;21;21
61339;AMORTECEDOR HYUNDAI AZERA 2007/2010           DIAN;17;65,5;12,5;12,5
61340;AMORTECEDOR HYUNDAI AZERA 2013/..             TRAS;2;67;21;21
61341;TERMINAL DIRECAO JEEP COMPASS 2007/2016;16;18;8,5;10
61350;TERMINAL DIRECAO VW POLO 2000/2002              LD;4;13;4,5;8
61354;AMORTECEDOR KIA PICANTO 2011/2016          LE DIAN;3;51;21;21
61357;TERMINAL DIRECAO GM TRACKER 2001/2009           LD;2;21;5;9
61358;AMORTECEDOR KIA PICANTO 2011/2016          LD DIAN;3;63;8;13
61359;AMORTECEDOR KIA PICANTO 2011/2016             TRAS;2;47,5;16,5;16,5
61367;AMORTECEDOR GM CORSA 94/.. CELTA 2000/..      DIAN;19;56;23;23
61370;FILTRO CABINE AR FORD FUSION 2013/..;12;27,7;3;22,4
61379;KIT DISTRIBUICAO FORD FIESTA/KA!/COURIER ENDURA;9;5,77;2,92;3,77
61382;AMORTECEDOR GM S10 95/2006                    DIAN;22;51;21;21
61383;AMORTECEDOR GM MONZA 83/96                    DIAN;10;51;21;21
61385;AMORTECEDOR GM KADETT/IPANEMA 89/98           DIAN;18;56;21;21
61386;AMORTECEDOR NISSAN FRONTIER 4X2 2002/2007     DIAN;11;67;21;21
61392;TENSOR CORR.ALTER.FORD F250 4.2 99/..;2;9,39;9,3;9,3
61394;AMORTECEDOR RENAULT KANGOO 99/2012            DIAN;3;51;21;21
61395;AMORTECEDOR RENAULT SCENIC 99/2011            TRAS;2;54,5;6;8
61404;KIT DISTRIBUICAO FORD ECOSPORT 2.0 2003/..;2;7,5;6;7
61414;AMORTECEDOR VW PARATI 83/96                   TRAS;4;65,5;12,5;12,5
61421;TENSOR CORR.ALTER.FIAT MAREA 1.8 99/2003;1;10;6;10
61437;TENSOR CORR.ALTER.FIAT MAREA 1.8 99/2006;1;7,5;5,27;7,5
61452;TENSOR CORR.ALTER.MITSUBISHI LANCER 2.0 2004/2007;1;9;6;9
61453;TENSOR CORR.ALTER.MITSUBISHI OUTLANDER 3.0 07/2017;1;8,58;8,5;8,5
61464;TENSOR CORR.ALTER.HYUNDAI SANTA FE 2.7 2001/2006;2;6,2;4,86;6,2
61467;PASTILHA CERAMICA FORD FOCUS 1.6 2.0 09.2009/ DIAN;3;19;9;11,5
61468;TENSOR CORR.DENTADA FIAT TEMPRA 2.0 16V 93/98;1;7,5;6;7
61486;TENSOR CORR.ALTER.FORD FIESTA/KA! 1.0 1.6 99/..;4;25,5;10,52;25,5
61492;FUSIVEL MEGA      225A NYLON;2;8;1;5,5
61493;FUSIVEL VIDRO     05A;18;0,8;0,55;0,8
61497;PALHETA SLIM DIANT.RENAULT SANDERO 14/.(PAR)22/20';3;67;5;5
61498;VELA CITROEN C4 LOUNGE 1.6 2016/.. THP;4;10;2,5;9
61500;LAMPADA XENON D8S 25W                          12V;3;8,7;4,5;5,5
61501;TULIPA FORD FOCUS 2.0 2003/2013         MEC/AUT LD;2;52;11;11
61502;PALHETA SLIM DIANT.FIAT BRAVO 2011/..  (PAR)24/17';33;68,5;5;5
61504;PORTA ESCOVA PART.RENAULT SYMBOL             MITSU;1;9,5;3;9,5
61506;SONDA LAMBDA VW JETTA 2.0 2010/2016            POS;2;13,5;4,4;9,8
61509;PROTETOR CARTER NISSAN SENTRA 2014/..;4;75;4;72,5
61511;COIFA PEUGEOT 207 TODOS                    LD.RODA;1;10;9;9
61512;BICO INJETOR VW POLO 2.0 02/..GOLF 2.0 07/08 GASOL;6;9;3;3
61518;FILTRO AR TOYOTA COROLLA 2.0 2020/..;8;26,8;4;15
61519;AMORTECEDOR P.MALA GM CELTA TODOS FIAT PALIO 96/07;39;80;4;8
61520;AMORTECEDOR P.MALA FIAT NOVO UNO 10/.. C/LIMP.TRAS;24;80;4;8
61521;AMORTECEDOR P.MALA RENAULT CLIO 2000/..;6;80;4;8
61524;PALHETA SLIM DIANT.GM AGILE 2011/..    (PAR)21/18';8;59;5;5
61525;PALHETA SLIM DIANT.VW FOX 2013/..      (PAR)22/15';45;69;5;5
61526;PALHETA SLIM DIANT.FORD KA! 2014/..    (PAR)22/16';75;68;5;5
61528;PALHETA SLIM DIANT.GM S10 2012/2018    (PAR)22/18';42;67;5;5
61529;PALHETA SLIM DIANT.FIAT 500 2009/2012  (PAR)24/14';2;75;5;5
61533;PALHETA SLIM DIANT.VW UP! 2014/..      (PAR)24/16';114;69;5;5
61537;AMORTECEDOR P.MALA GM VECTRA 2004/2011 HATCH;13;80;4;8
61539;PALHETA SLIM DIANT.PEUGEOT 307 06/12   (PAR)28/27';34;75;5;5
61540;AMORTECEDOR P.MALA PEUGEOT 207 PASSION 2008/2014;3;80;4;8
61541;AMORTECEDOR P.MALA GM CORSA 94/2002       2 PORTAS;3;80;4;8
61542;AMORTECEDOR P.MALA FORD KA! 2002/2007;3;80;4;8
61544;AMORTECEDOR P.MALA FORD ECOSPORT 2003/2012;3;80;4;8
61546;AMORTECEDOR P.MALA VW SPACEFOX 2006/2010;3;80;4;8
61549;AMORTECEDOR P.MALA GM AGILE 2009/..;3;80;4;8
61551;AMORTECEDOR P.MALA HONDA FIT 2009/2013;21;80;4;8
61552;AMORTECEDOR P.MALA FORD KA! 2008/2014;12;80;4;8
61553;AMORTECEDOR P.MALA CITROEN C4 PALLAS 2006/2013;3;80;4;8
61555;AMORTECEDOR P.MALA VW GOL 80/94           02 MOLAS;3;80;4;8
61556;AMORTECEDOR P.MALA FIAT LINEA 2009/..;2;80;4;8
61557;AMORTECEDOR P.MALA FIAT PALIO WEEKEND 97/2004;3;80;4;8
61559;AMORTECEDOR P.MALA FIAT UNO/MILLE 2007/..;15;80;4;8
61561;AMORTECEDOR P.MALA GM KADETT 89/98;6;80;4;8
61563;AMORTECEDOR P.MALA FIAT IDEA 2005/2009;6;80;4;8
61565;AMORTECEDOR P.MALA VW PARATI 95/..FIAT TIPO 93/97;6;80;4;8
61566;AMORTECEDOR CAPO GM S10/BLAZER;3;80;4;8
61567;MOTOR VENTIL.VW GOL/SANTANA/SAVEIRO 84/94    S/ACD;3;38,5;14,5;38,5
61568;COXIM MOTOR HONDA CIVIC 2.0 16V 2012/2016   SUP LD;2;28;12;28
61576;BICO INJETOR NISSAN SENTRA 2.0 16V 2007/2013 GASOL;3;9;3;3
61583;BANDEJA SUSP.PEUGEOT 106 92/2001       INFERIOR LD;1;60;6;50
61584;BRONZINA BIELA MITSUBISHI L200/L300 2.5        STD;2;10;3;6,5
61585;BRONZINA BIELA HONDA CIVIC 1.6 16V/ CRV 2.0    050;1;10;3;6,5
61593;BRONZINA BIELA MISTUBISHI L200 TRITON 3.2 16V  STD;1;14;3;7
61594;BRONZINA MANCAL FORD ESCORT/FOCUS 1.8 16V      025;1;17;3,5;9
61595;BRONZINA BIELA MERCEDES SPRINTER 310 2.5       STD;1;14;3;7
61597;BRONZINA MANCAL CITROEN C3 1.4/PEUGEOT 207 1.4 STD;4;10;3;6,5
61598;BRONZINA MANCAL CITROEN C3 1.4/PEUGEOT 207 1.4 050;1;10;3;6,5
61599;BRONZINA MANCAL EFFA 1.0 8V 2007/2011 F10A     050;3;17;3,5;9
61600;BRONZINA BIELA FORD FUSION RANGER 2.3 DURATEC  050;1;17;3,5;9
61601;BRONZINA BIELA FORD FUSION RANGER 2.3 DURATEC  STD;1;17;3,5;9
61602;BRONZINA BIELA NISSAN FRONTIER 2.5 DIESEL      025;1;17;3,5;9
61604;BRONZINA BIELA FIAT BRAVA/MAREA 1.8 16V        STD;1;17;3,5;9
61605;BRONZINA BIELA MERCEDES SPRINTER 310 2.5       075;1;14;3;7
61606;CHEIRINHO CARD FOLHA ESPERANCA        VERDE 10GR;6;15,5;0,5;7,5
61607;CHEIRINHO CARD FOLHA GRATIDAO          AZUL 10GR;12;15,5;0,5;7,5
61608;FUSIVEL MEGA      500A NYLON;3;8;1;5,5
61609;TUBO MOTOR VW KOMBI 1.4 2006/..;4;12,5;7;12,5
61610;CILINDRO IGN.FORD KA! 2008/2013;1;10;3;3
61612;VALVULA MOTOR PEUGEOT 206 1.0/RENAULT CLIO 1.0 ESC;3;19;6;13
61613;VELA FIAT PALIO/SIENA/PUNTO 2011/.. E-TORQ  FLEX;183;5;2,5;2,5
61614;VALVULA MOTOR FORD ECOSPORT 2.0 16V 2003/2007  ESC;16;14;4;7
61615;VALVULA MOTOR GM MERIVA 1.8 16V MPFI 2002/2004 ESC;3;14;4;7
61618;PASTILHA CERAMICA VOLVO XC60 2013/..          DIAN;3;19;9;11,5
61621;MOTOR VENTIL.RENAULT DUSTER 1.6 2.0 2016..   C/ACD;2;63,5;12;43,5
61622;FAROL PRINCIPAL VW CAMINHOES TITAN 2003/..      LE;4;24;19;21
61623;FAROL PRINCIPAL VW CAMINHOES TITAN 2003/..      LD;4;24;19;21
61625;FAROL MILHA GM ONIX/SPIN 2012/..             (KIT);3;30;10;23
61626;BRACO LIMPADOR TRASEIRO VW GOL G4/G5/G6;7;60;5;5
61630;BRACO LIMPADOR TRASEIRO FIAT NOVO PALIO 2013/2017;3;60;5;5
61631;BRACO LIMPADOR TRASEIRO HYUNDAI HB20 2012/2019;2;60;5;5
61632;BRACO LIMPADOR TRASEIRO NISSAN KICKS 2016/..;1;60;5;5
61635;BRACO LIMPADOR TRASEIRO RENAULT KANGOO 99/2017;1;60;5;5
61636;BRACO LIMPADOR TRASEIRO HYUNDAI TUCSON 2006/2016;3;60;5;5
61637;BRACO LIMPADOR TRASEIRO NISSAN TIIDA 2008/2012;1;60;5;5
61642;BRACO LIMPADOR TRASEIRO FIAT PALIO WEEKEND 09/15;2;60;5;5
61643;BRACO LIMPADOR TRASEIRO HYUNDAI SANTA FE 2008/2016;2;60;5;5
61645;BRACO LIMPADOR TRASEIRO HYUNDAI VERA CRUZ 07/12;3;60;5;5
61646;BRACO LIMPADOR TRASEIRO KIA PICANTO 2006/2011;1;60;5;5
61647;FAROL PRINCIPAL MERCEDES ATEGO 2006/2010        LE;1;24;19;21
61649;ATUADOR HID.EMBREAGEM FORD FOCUS 2.0 2008/2009;1;24;19;21
61652;FAROL PRINCIPAL VW CAMINHOES 88/99              LE;2;24;19;21
61653;FAROL PRINCIPAL VW CAMINHOES 88/99              LD;2;18;13;16
61656;BICO INJETOR GM PRISMA/ONIX 1.0 2012/..       FLEX;3;9;3;3
61662;FAROL PRINCIPAL VOLVO FH12/FM12 2004/2008       LE;1;24;19;21
61663;FAROL PRINCIPAL VOLVO FH12/FM12 2004/2008       LD;1;20;20;20
61666;AUTOMATICO PART.HYUNDAI HR/KIA BONGO     12V DELCO;3;15;11;11
61667;CILINDRO EMBREAGEM FORD KA! 1.0 1.3 97/98 ENDURA;1;10;3,4;7
61671;SENSOR VELOCIDADE FIAT NOVO UNO 2010/2016    3 TER;12;8,8;4,8;5,5
61672;BICO INJETOR GM PRISMA/ONIX 1.4 2012/..       FLEX;6;9;3;3
61675;CHICOTE 4 VIAS FEMEA - FLANGE COMB.GM ONIX/SPIN;3;23;3;10
61677;PASTILHA CERAMICA PEUGEOT 3008 1.6 16V 17/..  DIAN;1;18,5;6,5;13
61678;PASTILHA CERAMICA VW AMAROK 3.0 TDI 2018/..   DIAN;3;19;9;11,5
61679;PASTILHA CERAMICA VOLVO XC90 2.0 14/.. TURBO  DIAN;1;25;13;13,1
61683;PASTILHA GM ONIX 2020/..                      DIAN;9;18,5;6,5;13
61691;RESISTENCIA VENTOINHA FIAT PALIO/DOBLO/IDEA C/ACD;6;9;5,5;7
61695;PASTILHA CERAMICA HONDA CIVIC 2.0 16V 2017/.. TRAS;3;16,5;5,8;10,7
61696;PASTILHA CERAMICA FORD FUSION 2006/2012       DIAN;3;16,5;5,8;10,7
61697;PASTILHA CERAMICA GM NOVA S10 2.4 2.8 12/16   DIAN;18;18,5;6,5;13
61698;CEBOLINHA OLEO VW GOLF/JETTA/BORA;1;5,5;4;4
61699;PASTILHA CERAMICA BMW 325I/330I 2005/2011     DIAN;1;19;9;11,5
61700;CEBOLINHA OLEO VW GOLF/JETTA/BORA;1;5,5;4;4
61702;PASTILHA CERAMICA VW AMAROK 3.0 TDI 2018/..   TRAS;3;18,5;6,5;13
61705;PASTILHA CERAMICA GM EQUINOX 2.0 2018/..      DIAN;6;18,5;6,5;13
61707;TENSOR CORR.DENTADA FIAT PALIO/UNO FIRE 01/08;6;8,5;4;8,5
61708;RESISTENCIA VENTOINHA FORD FIESTA/KA! 99/2010;6;9;5,5;7
61709;RESISTENCIA VENTOINHA GM MERIVA 2006/..;1;11;6,5;8,5
61711;RESISTENCIA VENTOINHA GM COBALT/SPIN/ONIX 2012/..;1;11;6,5;8,5
61714;PARAFUSO RODA FORD FIESTA     M12-1,5X36,5/41 TRAS;3;7,5;3,5;3,5
61716;PORCA RODA FORD FIESTA/KA!/ECOSPORT/FOCUS -PRETA;12;4;2,5;2,5
61717;PORCA RODA FORD FIESTA/KA!/ECOSPORT/FOCUS -CROMADA;15;4;2,5;2,5
61718;SENSOR TEMPERATURA FORD F350/F4000 DIESEL;5;6,5;5;5
61720;BOTAO VIDRO ELE. GM S10 95/2011              DUPLO;2;6,2;1,85;5,5
61721;BOTAO VIDRO ELE. GM S10 95/2011          QUADRUPLO;2;18;6;7
61728;GUIA VALVULA FIAT PALIO 1.0/1.3 16V FIRE       STD;6;7;3;7
61729;TUCHO HIDR.FIAT PALIO/SIENA 1.0 1.3 16V FIRE;15;19;4;14
61734;BARRA AXIAL FORD RANGER 2017/..               C/DE;2;30;4,5;4,5
61735;ALAVANCA FREIO MAO VW GOL/VOYAGE 82/94 QUADRADO;3;60;10;20
61736;ALAVANCA FREIO MAO VW GOL/VOYAGE 82/94 QUADRADO;5;60;10;20
61737;ALAVANCA FREIO MAO VW SANTANA/QUANTUM TODOS;9;60;10;20
61738;ALAVANCA FREIO MAO VW SANTANA/QUANTUM TODOS;3;60;10;20
61739;ALAVANCA FREIO MAO VW GOL G5/G6 2009/..;6;60;10;20
61740;ALAVANCA FREIO MAO VW GOL G2 95/..;3;60;10;20
61741;ALAVANCA FREIO MAO VW FOX/SPACEFOX 2004/2010;1;60;10;20
61743;ALAVANCA FREIO MAO VW FUSCA/BRASILIA;1;60;10;20
61746;ALAVANCA FREIO MAO VW GOL G3/G4 99/..;6;60;10;20
61747;ALAVANCA FREIO MAO VW SANTANA/QUANTUM 98/..;1;60;10;20
61752;ALAVANCA FREIO MAO FORD KA! 2009/2013;4;60;10;20
61754;ALAVANCA FREIO MAO FORD KA! 97/2008;2;60;10;20
61755;ALAVANCA FREIO MAO FORD FIESTA 2003/2014;1;60;10;20
61756;ALAVANCA FREIO MAO FORD NEW FIESTA 2013/..;3;60;10;20
61757;ALAVANCA FREIO MAO FORD ECOSPORT 2012/..;3;60;10;20
61760;BRONZINA MANCAL NISSAN FRONTIER 2.5 DIESEL     STD;2;14;3;7
61762;ALAVANCA FREIO MAO FIAT UNO 85/2013;3;60;10;20
61763;ALAVANCA FREIO MAO FIAT UNO 85/2013;3;60;10;20
61764;ALAVANCA FREIO MAO FIAT NOVO UNO 2011/..;3;60;10;20
61765;ALAVANCA FREIO MAO FIAT PALIO 96/2017;3;60;10;20
61767;ALAVANCA FREIO MAO FIAT GRAND SIENA 2013/..;14;60;10;20
61768;ALAVANCA FREIO MAO FIAT SIENA 2010/2016;3;60;10;20
61769;ALAVANCA FREIO MAO FIAT STRADA 2009/2016;6;60;10;20
61770;ROLAMENTO SUPORTE VENTILADOR GM BLAZER/S10 2.5;6;9,39;9,3;9,3
61771;ALAVANCA FREIO MAO FIAT IDEA 2006/2010;3;60;10;20
61773;ALAVANCA FREIO MAO FIAT DOBLO 2002/..;3;60;10;20
61775;ALAVANCA FREIO MAO FIAT PUNTO 1.8 2008/2010;2;60;10;20
61777;ALAVANCA FREIO MAO FIAT ARGO! 2017/..;3;60;10;20
61778;AMORTECEDOR P.MALA VW GOL 99/.. G3/G4 C/LIMPADOR;3;80;4;8
61779;AMORTECEDOR P.MALA VW GOL G2 95/2002;16;80;4;8
61780;ALAVANCA FREIO MAO FIAT MOBI TODOS;2;60;10;20
61782;ALAVANCA FREIO MAO GM MONZA/KADETT TODOS;1;60;10;20
61783;ALAVANCA FREIO MAO GM CORSA 94/.. CELTA 2001/..;6;60;10;20
61784;ALAVANCA FREIO MAO GM CORSA 94/.. CELTA 2001/..;5;60;10;20
61785;ALAVANCA FREIO MAO GM CORSA PICK-UP 95/2005;2;60;10;20
61786;ALAVANCA FREIO MAO GM MONTANA 2011/..;1;60;10;20
61787;ALAVANCA FREIO MAO GM AGILE 2010/..;3;60;10;20
61789;ALAVANCA FREIO MAO GM CHEVETTE TODOS;2;60;10;20
61790;ALAVANCA FREIO MAO GM COBALT;3;60;10;20
61792;ALAVANCA FREIO MAO FIAT PALIO WEEKEND 1.8 2009/..;1;60;10;20
61793;ALAVANCA FREIO MAO PEUGEOT 206/207;1;60;10;20
61794;ALAVANCA FREIO MAO RENAULT CLIO 2002/..;3;60;10;20
61795;ALAVANCA FREIO MAO RENAULT CLIO ../2001;2;60;10;20
61800;FILTRO AR TOYOTA COROLLA 2.0 2020/..;1;26,8;4;15
61801;FILTRO OLEO VW AMAROK 3.0 V6 2018/..;3;19,3;13,75;17,5
61802;KIT ESTAB.VW GOL/PARATI/SAVEIRO           EXT.DIAN;3;15;7;12
61803;BICO INJETOR HONDA HRV 1.8 16V 2016/..        FLEX;9;9;3;3
61809;TERMINAL DIRECAO JEEP RENAGADE 2015/..          LD;4;24;19;21
61810;TERMINAL DIRECAO JEEP RENAGADE 2015/..          LE;3;26;16,5;17
61814;TERMINAL DIRECAO GM PRISMA/ONIX 2017/2019       LD;19;26;16,5;17
61818;TERMINAL DIRECAO GM PRISMA/ONIX 2017/2019       LE;19;24;19;21
61820;TERMINAL DIRECAO FORD NEW FIESTA 1.6 2011/..    LD;9;24;19;21
61821;TERMINAL DIRECAO FORD NEW FIESTA 1.6 2011/..    LE;9;24;19;21
61823;JOGO JUNTA MOTOR NISSAN KICKS 1.6 16V        C/RET;3;53,5;3;29
61830;BIELETA HYUNDAI TUCSON 06/.. KIA SPORTAGE     TRAS;5;30;3,5;8
61834;PIVO INF VW CROSSFOX 1.6 2005/2017              LE;2;13,5;8,9;8,9
61837;PASTILHA CERAMICA GM EQUINOX 1.5/2.0 2018/..  DIAN;2;15,2;7,5;8
61839;PASTILHA CERAMICA BMW 120I 2.0 2004/..        DIAN;6;19;9;11,5
61841;SONDA LAMBDA GM ONIX 1.0 TURBO 2019/..     PRE/POS;1;13,4;4,4;9,9
61845;PASTILHA CERAMICA AUDI A4 1.4/2.0 2015/..     DIAN;1;25;13;13,1
61846;PASTILHA CERAMICA MERCEDES C250 2016/2018     DIAN;2;25;13;13,1
61847;PASTILHA CERAMICA MERCEDES CLASSE E 06/08     DIAN;1;18,5;7,5;8,5
61848;KIT EMBREAGEM TOYOTA ETIOS 1.3/1.5 2016/..;1;34,5;7,5;33,5
61850;TENSOR CORR.ALTER.RENAULT MEGANE/SCENIC 1.6 16V;3;9,5;8,59;9,5
61852;BENDIX PART.VW GOL/PARATI MI 1.0 16V     10D BOSCH;3;6,4;5,3;5,9
61853;BENDIX PART.VW KOMBI 98/..                9D BOSCH;1;6,4;5,3;5,9
61854;BENDIX PART.VW FOX/POLO/GOL G5/VOYAGE     9D BOSCH;3;6,4;5,3;5,9
61855;BENDIX PART.VW GOL/PARATI G3 MI 1.6       9D BOSCH;3;6,4;5,3;5,9
61856;BENDIX PART.MERCEDES CLASSE A 160         9D BOSCH;3;6,4;5,3;5,9
61857;BENDIX PART.TOYOTA COROLLA                9D BOSCH;8;6,4;5,3;5,9
61859;BENDIX PART.FIAT PALIO/SIENA/UNO         11D BOSCH;6;6,4;5,3;5,9
61862;SONDA LAMBDA FIAT ARGO!/MOBI 1.0 6V FIREFLY    PRE;3;13;4;13
61865;SONDA LAMBDA VW GOLF/POLO/VIRTUS 1.6 16V MSI   PRE;1;13;4;13
61866;SONDA LAMBDA VW GOLF/POLO/VIRTUS 1.6 16V MSI   POS;1;13;4;13
61872;REGULADOR VOLT.FORD ECOSPORT 2.0 2012/..     BOSCH;2;11,6;5;9,1
61874;VELA NISSAN KICKS/MARCH/VERSA! 1.6 16V 2019/..;36;10;2,5;9
61876;CABO VELA GM OMEGA 2.0 93/94 MFPI 4 CIL. ALC/GAS;3;22;7;14
61879;SONDA LAMBDA NISSAN KICKS 1.6 16V 2016/..      PRE;1;13;4;13
61882;BENDIX PART.RENAULT LOGAN/SANDERO         8D BOSCH;3;6,4;5,3;5,9
61884;BENDIX PART.VW GOL G4                    10D BOSCH;4;6,4;5,3;5,9
61898;CABO VELA VW GOLF MEXICANO 1.8 95/99;1;22;7;14
61902;CABO VELA FORD PAMPA 1.6 1.8 93/96;1;22;7;14
61904;AUTOMATICO PART.FIAT UNO MILLE ECONOMY   12V BOSCH;3;15;7,5;7,5
61906;AUTOMATICO PART.VW FOX/POLO/GOL G5/GOLF  12V BOSCH;6;15;7,5;7,5
61907;CABO VELA GM OMEGA 4.1 94/98 SILVERADO 4.1 97/99;4;22;7;14
61909;PLACA RET.FIAT PALIO 96/02 IVECO DAILY 10    BOSCH;1;12,8;8,8;9,2
61911;PLACA RET.TOYOTA COROLLA/HILUX               BOSCH;1;12,8;8,8;9,2
61914;PLACA RET.GM ASTRA/VECTRA/ZAFIRA             BOSCH;1;12,8;8,8;9,2
61915;CABO VELA FORD RANGER 4.0 V6 94/2003 GASOLINA;2;22;7;14
61927;TERMINAL DIRECAO GM MONZA 82/96 KADETT 89/98    LD;3;13,7;5,4;8,4
61928;PALHETA SLIM DIANT.GM S10 2019/..      (PAR)22/18';4;64;5;5
61929;CHAVE FAROL MILHA VW GOL/PARATI G3 99/..;5;4,6;3;4,5
61930;BOTAO VIDRO ELE.VW SANTANA/QUANTUM 98/06   SIMPLES;1;4,6;3;4,5
61933;CHAVE LUZ VW GOL/PARATI 00/..  ROTATIVA S/REOSTATO;2;11,7;6,8;7,8
61935;CHAVE LUZ VW GOL 99/..         ROTATIVA C/REOSTATO;2;11,7;6,7;7,7
61945;CABO VELA FORD RANGER 2.3 2.5 96/2000     GASOLINA;1;22;7;14
61947;CABO VELA DODGE DAKOTA 3.9 V6 99/.. GASOLINA;2;22;9;14
61952;REGULADOR PRESSAO CITROEN C4 LOUNGE 2013/..5.1 BAR;1;5,5;3,5;4
61953;AUTOMATICO PART.FIAT PALIO/DOBLO/UNO     12V BOSCH;18;15;7,5;7,5
61954;PORTA ESCOVA PART.FIAT PALIO/UNO/DOBLO/IDEA  BOSCH;6;9,2;5,8;8,8
61955;PORTA ESCOVA PART.VW FOX/POLO/GOL G5/GOLF    BOSCH;11;9,2;5,8;8,8
61959;PLACA RET.VW GOL/PARATI/SANTANA              BOSCH;3;12,8;8,8;9,2
61961;SONDA LAMBDA VW JETTA 2.0 2010/2014            PRE;1;13,4;4,4;9,9
61963;COMANDO VALVULA RENAULT CLIO 1.0 16V 2013/2016;2;45,5;5,5;5,5
61967;KIT EMBREAGEM FIAT PALIO 1.6 16V E-TORQ 2010/..;3;34,5;7,5;33,5
61969;CHICOTE 1 VIA FEMEA - FIAT CAMBIO DUALOGIC;1;23;3;10
61970;FILTRO AR LAND ROVER RANGE ROVER 3.0 V6 2014/..;20;34,6;5;16,2
61982;REPARO TRAMBULADOR VW GOL/VOYAGE/SANTANA 5 MARCHAS;12;16;5;12
61986;PORTA ESCOVA PART.FIAT TORO 1.8 2016/..      BOSCH;5;9,5;3;9,5
61997;KIT FIXACAO ESTRIBRO VW FUSCA;1;12;5;10
61998;JUNTA HOMOCINETICA NISSAN MARCH 1.6 16V 2011/..;1;19;10,5;10,5
62006;SONDA LAMBDA MERCEDES C180 2008/2010           PRE;1;13,4;4,4;9,9
62007;SONDA LAMBDA MERCEDES SPRINTER 311 2011/..     PRE;1;13,5;4,4;9,8
62014;CILINDRO EMBREAGEM VW FOX 1.6 8V 2007/..;3;24;19;21
62015;PASTILHA VW GOLF 1.4 2.0 2014/..              DIAN;3;16;6,45;16
62016;PASTILHA NISSAN MARCH 1.0 1.6 16V VERSA! 1.6  DIAN;3;15,2;5,7;8
62020;PASTILHA HYUNDAI SANTA FE 2.7 07/09           TRAS;6;15;4,68;11,86
62029;PASTILHA MITSUBISHI L200 TRITON 2008/..       DIAN;3;15,8;5,8;7,1
62041;COMANDO VALVULA FORD KA! 1.0 12V 2015/..       ADM;2;45;5,2;5,5
62042;COMANDO VALVULA FORD KA! 1.0 12V 2015/..       ESC;2;45;5,2;5,5
62044;PASTILHA HONDA CRV 2.0 2.2 2002/2006          DIAN;6;14,17;5,68;14,17
62050;PASTILHA MITSUBISHI PAJERO DAKAR 2010/..      TRAS;3;18,5;6,5;13
62051;PASTILHA RENAULT MEGANE 1.6 2.0 16V 2002/..   DIAN;2;19,7;8,7;12,7
62071;FILTRO AR VOLVO XC60 2.0 2011/2013;5;34,6;4,6;22,4
62081;PASTILHA PEUGEOT 206 2001/2008 207 2008/..    DIAN;5;15,8;5,8;7,1
62090;PASTILHA PEUGEOT 207 1.6 2008/..              DIAN;7;15,2;5,7;8
62091;OLEO MOTOR 5W30                          SINTETICO;1026;23;6;10
62099;PASTILHA MITSUBISHI PAJERO SPORT 3.0 V6 98/   DIAN;8;18,5;5,8;8,5
62101;PASTILHA VW GOL 1.0 8V 2008/2016              DIAN;5;18,5;6,5;13
